-0.06023,-0.0040656,-0.0069629,150.46,-0.0028507,-0.19278,-3.487
-0.05782,-0.0075176,-0.0078959,149.82,-0.0031354,-0.1824,-3.5021
-0.058793,-0.0033481,-0.0059496,149.42,-0.0034233,-0.17195,-3.5168
-0.058573,-0.005612,-0.0097681,151.66,-0.0037143,-0.16142,-3.531
-0.060525,-0.0039525,-0.0084033,150.29,-0.0040081,-0.15081,-3.5449
-0.058556,-0.0046409,-0.007145,151.49,-0.0043046,-0.14013,-3.5583
-0.057216,-0.0043781,-0.0048873,148.97,-0.0046038,-0.12937,-3.5713
-0.058892,-0.0070857,-0.0093687,147.47,-0.0049055,-0.11855,-3.584
-0.057143,-0.0032409,-0.0065413,149.69,-0.0052095,-0.10765,-3.5961
-0.060228,-0.0055061,-0.0084338,150.07,-0.0055157,-0.096683,-3.6079
-0.057848,-0.009013,-0.0071706,150.2,-0.005824,-0.085647,-3.6193
-0.063847,-0.0068509,-0.00646,149.16,-0.0061342,-0.074544,-3.6302
-0.05668,-0.010038,-0.0079284,148.87,-0.0064462,-0.063375,-3.6407
-0.062294,-0.0098518,-0.0076054,150.4,-0.0067599,-0.052141,-3.6507
-0.063512,-0.0090779,-0.0061018,149.54,-0.007075,-0.040844,-3.6603
-0.064161,-0.0075118,-0.0044543,150.96,-0.0073916,-0.029484,-3.6695
-0.05912,-0.010851,-0.0075821,148.04,-0.0077093,-0.018064,-3.6782
-0.058846,-0.011874,-0.006211,149.39,-0.0080282,-0.0065837,-3.6865
-0.05699,-0.0091389,-0.01052,149.94,-0.008348,0.0049548,-3.6944
-0.059787,-0.010142,-0.0051379,149.83,-0.0086687,0.01655,-3.7018
-0.06152,-0.0083976,-0.0057701,148.98,-0.00899,0.028202,-3.7087
-0.061839,-0.0090076,-0.011364,148.68,-0.0093118,0.039907,-3.7152
-0.063263,-0.011453,-0.007978,149.1,-0.009634,0.051666,-3.7213
